// METGen - The Synthesized METAR Generator
// Copyright (C) 2025 FiendishDrWu
//
// This program is free software: you can redistribute it and/or modify
// it under the terms of the GNU Affero General Public License as published
// by the Free Software Foundation, either version 3 of the License, or
// (at your option) any later version.
//
// This program is distributed in the hope that it will be useful,
// but WITHOUT ANY WARRANTY; without even the implied warranty of
// MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
// GNU Affero General Public License for more details.
//
// You should have received a copy of the GNU Affero General Public License
// along with this program.  If not, see <https://www.gnu.org/licenses/>.
//
ICAO,Latitude,Longitude
KJSV,35.438250,-94.802917
KJSY,45.359550,-117.253839
KJTC,34.129417,-109.310861
KJVL,42.620253,-89.041567
KJVW,32.304472,-90.410528
KJVY,38.366619,-85.738144
KJWG,35.864564,-98.420758
KJWN,36.183022,-86.886494
KJWY,32.458294,-96.912528
KJXI,32.698033,-94.948869
KJXN,42.260444,-84.462139
KJYG,43.986353,-94.557975
KJYL,32.645522,-81.596611
KJYM,41.921303,-84.586700
KJYO,39.077972,-77.557500
KJYR,40.896417,-97.624072
KJZI,32.701028,-80.003250
KJZP,34.453472,-84.457222
KK01,40.386667,-95.788000
KK06,39.973381,-90.403736
KK07,37.935653,-91.813547
KK08,38.035125,-102.116672
KK09,43.453264,-74.515008
KK11,36.218167,-95.651889
KK15,38.110444,-92.680556
KK16,43.250847,-75.604361
KK17,37.585667,-100.470139
KK19,40.262194,-94.339028
KK23,42.629242,-74.890989
KK24,37.009694,-85.102750
KK26,39.312167,-93.506556
KK30,43.183408,-73.633172
KK31,42.778408,-74.577639
KK33,37.615222,-91.604444
KK34,38.806847,-94.956750
KK38,39.735167,-97.047583
KK43,40.540222,-93.025528
KK44,36.797947,-100.526914
KK49,36.505611,-101.813667
KK50,37.565386,-97.174625
KK51,37.265411,-98.547906
KK52,39.634411,-91.726994
KK57,40.445489,-95.367306
KK58,37.166694,-99.775128
KK59,39.570525,-95.180331
KK61,39.471603,-98.128756
KK62,38.704064,-84.391828
KK63,38.676472,-96.572750
KK64,38.836131,-95.182036
KK65,38.488908,-100.481672
KK67,37.159389,-95.041500
KK68,38.277306,-95.215222
KK71,39.058061,-98.166997
KK74,46.648731,-96.999008
KK75,39.433294,-98.680019
KK77,36.758494,-99.102011
KK78,38.904056,-97.235861
KK79,37.984444,-99.894333
KK81,38.540642,-94.920222
KK82,39.762611,-98.794500
KK83,39.905444,-95.776694
KK87,39.879169,-95.525261
KK88,37.868222,-95.386944
KK89,39.729806,-92.456722
KK91,39.678847,-95.534211
KK94,38.546819,-99.289750
KK96,39.781197,-88.306447
KK98,42.763867,-92.804361
KKIC,36.228556,-121.121306
KKLS,46.118000,-122.898361
KKNB,37.010511,-112.531478
KKY8,37.954208,-86.855986
KL00,34.870500,-118.205417
KL04,32.840325,-115.267481
KL05,35.728286,-118.419806
KL06,36.460500,-116.879806
KL08,33.259028,-116.320972
KL09,36.604114,-117.159231
KL17,35.141658,-119.437842
KL18,33.354167,-117.250833
KL19,35.619861,-119.353722
KL22,34.129833,-116.406889
KL25,36.093597,-114.046350
KL26,34.377222,-117.315878
KL31,30.445056,-89.988881
KL32,31.620258,-91.834292
KL33,31.973219,-91.238733
KL35,34.263778,-116.856028
KL36,38.675000,-121.445444
KL37,35.527236,-113.247503
KL39,31.168194,-93.342472
KL41,36.810806,-111.644444
KL45,35.324875,-118.996022
KL51,47.726333,-108.875042
KL52,35.101531,-120.622317
KL53,38.084086,-121.316336
KL54,32.955694,-116.294722
KL61,35.968572,-116.269472
KL62,35.352739,-119.478731
KL65,33.760853,-117.218369
KL66,31.477472,-92.461167
KL70,34.503514,-118.313158
KL71,35.151250,-118.016667
KL72,35.812667,-117.326917
KL73,35.596622,-119.127603
KL77,33.664811,-115.710414
KL78,32.615881,-116.165539
KL83,29.747792,-90.832900
KL88,34.940178,-119.686117
KL90,33.147817,-116.131533
KL92,37.363433,-115.195489
KL94,35.101078,-118.423139
KLA3,30.807778,-91.213333
KLAA,38.069703,-102.688494
KLAF,40.412306,-86.936889
KLAL,27.987639,-82.019000
KLAM,35.879686,-106.268686
KLAN,42.778647,-84.586206
KLAR,41.312058,-105.674986
KLAS,36.080044,-115.152236
KLAW,34.567714,-98.416636
KLAX,33.942497,-118.408050
KLBB,33.663667,-101.820556
KLBE,40.273100,-79.410325
KLBF,41.126214,-100.683653
KLBL,37.043922,-100.959969
KLBO,37.648322,-92.652431
KLBR,33.592642,-95.064147
KLBT,34.609806,-79.059556
KLBX,29.108639,-95.462083
KLC0,47.885278,-109.022778
KLCG,42.241606,-96.982272
KLCH,30.126094,-93.223414
KLCI,43.573042,-71.417842
KLCK,39.813786,-82.927814
KLCQ,30.182056,-82.576861
KLDJ,40.617450,-74.244594
KLDM,43.962531,-86.407917
KLEB,43.626111,-72.304194
KLEE,28.822897,-81.808417
KLEM,45.918381,-102.105536
KLEW,44.048472,-70.283508
KLEX,38.036742,-84.608617
KLFI,37.082886,-76.360539
KLFK,31.234028,-94.750000
KLFT,30.205028,-91.987750
KLGA,40.777242,-73.872606
KLGB,33.817931,-118.151892
KLGC,33.009150,-85.073206
KLGD,45.289078,-118.006125
KLGF,32.864581,-114.392975
KLGU,41.791769,-111.851647
KLHB,30.872083,-96.622194
KLHM,38.909167,-121.351333
KLHQ,39.755639,-82.657097
KLHV,41.135778,-77.422306
KLHW,31.887819,-81.562656
KLHX,38.050000,-103.509750
KLHZ,36.023350,-78.330264
KLIC,39.274778,-103.665861
KLIT,34.729442,-92.224778
KLIU,33.923944,-102.386675
KLJF,45.097128,-94.507269
KLKP,44.264478,-73.961869
KLKR,34.722906,-80.854589
KLKU,38.009825,-77.970128
KLKV,42.161111,-120.399083
KLLJ,44.523606,-114.217939
KLLN,33.552528,-102.372528
KLLQ,33.638556,-91.751000
KLLR,39.262056,-123.753778
KLLU,37.485972,-94.312000
KLMO,40.164389,-105.163639
KLMS,33.145989,-89.062447
KLMT,42.156144,-121.733206
KLNA,26.593047,-80.085064
KLNC,32.577606,-96.717503
KLND,42.815386,-108.728564
KLNK,40.850892,-96.759122
KLNL,46.154117,-89.211964
KLNN,41.684028,-81.389750
KLNP,36.987633,-82.529783
KLNR,43.211861,-90.179833
KLNS,40.122361,-76.294361
KLOL,40.066467,-118.565086
KLOM,40.137556,-75.265139
KLOT,41.608097,-88.096389
KLOU,38.227983,-85.663750
KLOZ,37.086889,-84.077389
KLPC,34.665619,-120.467503
KLPR,41.344278,-82.177639
KLQK,34.809972,-82.702889
KLQR,38.208603,-99.085914
KLRD,27.544194,-99.461583
KLRF,34.917511,-92.145000
KLRG,45.361850,-68.534458
KLRJ,42.778556,-96.193583
KLRO,32.897833,-79.782861
KLRU,32.289414,-106.921964
KLRY,38.610194,-94.343528
KLSB,32.333656,-108.691861
KLSE,43.879267,-91.256633
KLSF,32.331781,-84.987153
KLSK,42.753806,-104.404556
KLSN,37.063889,-120.869861
KLSV,36.236200,-115.034256
KLTS,34.667975,-99.267750
KLTY,48.510722,-110.990864
KLUA,38.666711,-78.500836
KLUD,33.254250,-97.580500
KLUF,33.534961,-112.383206
KLUG,35.506975,-86.803889
KLUK,39.102978,-84.417606
KLUL,31.673028,-89.172806
KLUM,44.892333,-91.867806
KLUV,32.756306,-101.920222
KLUX,34.507111,-81.946944
KLVJ,29.521278,-95.242139
KLVK,37.693389,-121.820361
KLVL,36.774631,-77.793783
KLVM,45.699417,-110.448028
KLVN,44.627861,-93.228094
KLVS,35.654222,-105.142389
KLWA,42.351328,-86.255739
KLWB,37.858306,-80.399483
KLWC,39.011111,-95.216472
KLWD,40.632392,-93.902225
KLWL,41.117111,-114.922139
KLWM,42.717042,-71.123533
KLWS,46.374500,-117.015397
KLWT,47.049250,-109.466694
KLWV,38.764278,-87.605500
KLXL,45.949064,-94.347036
KLXN,40.791000,-99.777278
KLXT,38.959097,-94.371894
KLXV,39.219472,-106.316417
KLXY,31.641178,-96.514458
KLYH,37.325389,-79.201222
KLYO,38.340250,-98.228556
KLYV,43.616769,-96.217736
KLZD,41.819750,-71.900972
KLZU,33.978092,-83.962364
KLZZ,31.106194,-98.195917
KM01,35.200692,-90.053975
KM02,36.127956,-87.429839
KM04,35.583364,-89.587225
KM05,36.169125,-89.676481
KM08,35.215139,-89.043250
KM10,34.533333,-106.223889
KM11,31.902444,-90.366750
KM12,36.095611,-89.859472
KM13,30.786578,-89.504539
KM15,35.594839,-87.876631
KM17,37.596108,-93.347700
KM18,33.719981,-93.658903
KM19,35.637717,-91.176375
KM20,37.399750,-86.261278
KM21,37.226222,-87.156389
KM22,34.445083,-87.711639
KM23,32.312008,-89.135650
KM24,30.843000,-89.161500
KM25,36.769631,-88.584669
KM26,46.620764,-113.205067
KM27,34.876000,-94.108889
KM28,36.224250,-89.728833
KM29,35.383033,-87.968267
KM30,37.182944,-88.750667
KM31,35.903408,-89.397294
KM32,33.346528,-91.315556
KM34,37.009814,-88.299403
KM36,34.880278,-91.176444
KM37,33.776392,-90.525008
KM38,34.916133,-86.647047
KM40,33.873750,-88.489667
KM41,34.804361,-89.521111
KM42,46.724311,-110.417828
KM43,31.595306,-89.906444
KM44,33.886494,-89.022975
KM45,38.734750,-119.767056
KM46,45.852833,-106.709278
KM48,37.330222,-91.973167
KM50,45.814825,-119.820500
KM51,33.497678,-88.681422
KM53,35.802183,-88.874933
KM54,36.190411,-86.315692
KM55,33.846719,-88.115475
KM59,31.317033,-88.934864
KM60,35.271906,-91.270331
KM61,46.345219,-87.788469
KM64,37.363911,-100.471261
KM66,38.341572,-97.213872
KM70,36.245500,-90.955222
KM71,38.901775,-90.960306
KM72,34.548686,-89.024228
KM73,34.412481,-91.465306
KM74,35.300428,-91.557578
KM75,48.366944,-107.919333
KM77,33.997194,-93.838083
KM78,34.333317,-92.761500
KM79,32.485419,-91.771067
KM80,32.416264,-91.148950
KM83,33.584028,-88.666694
KM85,36.443756,-89.903839
KM86,42.470972,-86.125639
KM90,36.758611,-120.371389
KM91,36.536694,-86.921167
KM93,36.316722,-87.916694
KM94,46.687250,-119.919725
KM95,33.709106,-87.815208
KM99,43.061200,-84.548389
KMAC,32.821764,-83.561936
KMAE,36.988600,-120.112450
KMAF,31.942528,-102.201917
KMAI,30.838222,-85.182225
KMAL,44.853667,-74.328944
KMAN,43.581342,-116.523064
KMAO,34.181167,-79.334719
KMAW,36.598206,-89.992550
KMBG,45.546278,-100.406278
KMBL,44.272464,-86.246900
KMBO,32.438667,-90.103111
KMBS,43.532928,-84.079636
KMBT,35.878658,-86.377472
KMBY,39.463169,-92.425889
KMCB,31.178444,-90.471861
KMCC,38.667639,-121.400611
KMCD,45.864983,-84.637094
KMCE,37.284750,-120.513917
KMCF,27.849344,-82.521219
KMCI,39.297611,-94.713889
KMCK,40.206292,-100.592094
KMCN,32.692833,-83.649222
KMCO,28.429389,-81.309000
KMCW,43.157806,-93.331250
KMCX,40.710194,-86.766794
KMCZ,35.862192,-77.178200
KMD1,39.299361,-75.799389
KMDA,29.431344,-98.377792
KMDD,32.036569,-102.101528
KMDF,36.484767,-99.194167
KMDH,37.778083,-89.252028
KMDQ,34.859353,-86.557514
KMDS,44.016417,-97.085611
KMDT,40.193192,-76.762619
KMDW,41.785983,-87.752425
KMDZ,45.101319,-90.300175
KME2,44.680000,-67.264361
KME5,44.165389,-68.428167
KME6,44.174528,-70.018944
KMEB,34.792172,-79.365897
KMEI,32.332861,-88.751572
KMEJ,37.278675,-100.356456
KMEM,35.042411,-89.976681
KMER,37.380483,-120.568186
KMEV,39.000500,-119.751111
KMEY,42.178294,-95.793644
KMEZ,34.545511,-94.202417
KMFD,40.821417,-82.516639
KMFE,26.175833,-98.238611
KMFI,44.636881,-90.189328
KMFR,42.374964,-122.873289
KMFV,37.646878,-75.761044
KMGC,41.703317,-86.821239
KMGE,33.914442,-84.514247
KMGG,45.235994,-93.985589
KMGJ,41.511811,-74.263539
KMGM,32.300639,-86.393972
KMGN,45.425472,-84.913472
KMGR,31.085581,-83.802808
KMGW,39.643594,-79.917547
KMGY,39.588972,-84.224861
KMHE,43.774822,-98.038617
KMHK,39.141417,-96.671556
KMHL,39.095478,-93.203000
KMHN,42.0422,-101.059
KMHP,32.373972,-82.081444
KMHR,38.555311,-121.297211
KMHT,42.932806,-71.435750
KMHV,35.058944,-118.150611
KMI1,43.751869,-84.813764
KMIA,25.795361,-80.290117
KMIB,48.415767,-101.358042
KMIC,45.062469,-93.353967
KMIE,40.242472,-85.395750
KMIO,36.909222,-94.887500
KMIT,35.507478,-119.192131
KMIV,39.367806,-75.072222
KMIW,42.112750,-92.917778
KMJD,30.487486,-89.651194
KMJQ,43.650786,-94.986575
KMJX,39.926042,-74.295536
KMKA,44.525239,-98.958081
KMKC,39.122936,-94.592822
KMKE,42.946933,-87.897064
KMKG,43.167672,-86.235439
KMKJ,36.894850,-81.349947
KMKL,35.599881,-88.915611
KMKN,31.920306,-98.599194
KMKO,35.657750,-95.361639
KMKS,33.184836,-80.036978
KMKT,44.222778,-93.919306
KMKV,31.094653,-92.069058
KMKY,25.995028,-81.672528
KMLB,28.102750,-80.645250
KMLC,34.882389,-95.783472
KMLD,42.170125,-112.292681
KMLE,41.195986,-96.112264
KMLF,38.426636,-113.013275
KMLI,41.448208,-90.507769
KMLJ,33.154225,-83.241408
KMLS,46.426886,-105.888225
KMLT,45.647833,-68.685556
KMLU,32.510556,-92.036133
KMMH,37.624056,-118.838750
KMMI,35.399194,-84.561778
KMMK,41.508714,-72.829478
KMML,44.451722,-95.824417
KMMS,34.231444,-90.289556
KMMT,33.920761,-80.801133
KMMU,40.799339,-74.414889
KMMV,45.194547,-123.136067
KMNE,32.646028,-93.298083
KMNF,36.992833,-91.714472
KMNI,33.587100,-80.208669
KMNM,45.126689,-87.638542
KMNN,40.616250,-83.063472
KMNV,35.545231,-84.380400
KMNZ,31.665922,-98.148644
KMO1,37.874889,-92.408056
KMO2,37.175150,-93.128933
KMO3,37.660278,-93.816833
KMO5,37.009389,-91.006889
KMO8,39.771361,-93.012778
KMO9,37.229814,-93.930208
KMOB,30.691417,-88.242833
KMOD,37.625825,-120.954431
KMOP,43.621639,-84.737306
KMOR,36.179389,-83.375444
KMOT,48.257639,-101.278028
KMOX,45.563592,-95.965028
KMPE,32.799211,-89.125997
KMPG,39.880833,-80.735778
KMPI,37.510861,-120.039528
KMPJ,35.138833,-92.909194
KMPO,41.137694,-75.380056
KMPR,38.352394,-97.691297
KMPV,44.203489,-72.562097
KMPZ,40.946611,-91.511169
KMQB,40.520083,-90.652389
KMQI,35.918983,-75.695536
KMQJ,39.843139,-85.897736
KMQS,39.978972,-75.865472
KMQT,46.53390121459961,-87.5614013671875
KMQW,32.096997,-82.879411
KMQY,36.008969,-86.520089
KMRB,39.402358,-77.983000
KMRC,35.554339,-87.179139
KMRF,30.371111,-104.017528
KMRH,34.733758,-76.660356
KMRJ,42.886881,-90.236667
KMRN,35.820222,-81.611417
KMRT,40.224500,-83.351633
KMRY,36.586953,-121.842783
KMS9,34.796431,-89.913222
KMSL,34.745306,-87.610222
KMSN,43.139878,-89.337506
KMSO,46.916306,-114.090556
KMSP,44.881972,-93.221778
KMSS,44.936242,-74.845119
KMSV,41.701639,-74.795028
KMSY,29.993272,-90.259028
KMT3,47.616667,-108.848056
KMTC,42.613894,-82.836908
KMTH,24.726194,-81.051361
KMTJ,38.509806,-107.894250
KMTN,39.325661,-76.413756
KMTO,39.477889,-88.279972
KMTP,41.076667,-71.920472
KMTV,36.630753,-80.018339
KMTW,44.128778,-87.680583
KMUI,40.435231,-76.568631
KMUL,31.137686,-83.704061
KMUO,43.043597,-115.872433
KMUT,41.367889,-91.148222
KMVC,31.458056,-87.351028
KMVE,44.969194,-95.710389
KMVI,37.528725,-106.045897
KMVL,44.534356,-72.613992
KMVM,44.703094,-67.478592
KMVN,38.323361,-88.858500
KMVY,41.393417,-70.613875
KMWA,37.754972,-89.011083
KMWC,43.110381,-88.034419
KMWH,47.208583,-119.319139
KMWK,36.461361,-80.553211
KMWL,32.781606,-98.060175
KMWM,43.913411,-95.109400
KMWO,39.531750,-84.396444
KMXA,35.894447,-90.154569
KMXF,32.382944,-86.365778
KMXO,42.220361,-91.163297
KMYF,32.815722,-117.139556
KMYJ,39.157511,-91.818264
KMYL,44.888744,-116.101753
KMYR,33.679742,-78.928322
KMYV,39.097778,-121.569833
KMYZ,39.856431,-96.630714
KMZH,46.418611,-92.804778
KMZJ,32.509833,-111.325333
KMZZ,40.489917,-85.679778
KN03,42.592642,-76.214883
KN05,40.820100,-74.855167
KN06,38.542183,-75.594353
KN07,40.947628,-74.314511
KN08,35.556667,-77.560556
KN12,40.066889,-74.177556
KN13,40.997650,-76.435247
KN14,39.934278,-74.807222
KN15,39.202664,-117.068933
KN16,40.811731,-77.657219
KN17,34.604581,-105.191822
KN19,36.836950,-108.028656
KN21,34.490492,-77.532125
KN22,34.710853,-77.584986
KN23,42.302583,-75.415972
KN24,36.800306,-105.597500
KN25,42.697297,-74.199575
KN26,35.133889,-79.630000
KN27,41.740000,-76.447139
KN29,34.094531,-107.296917
KN30,41.515592,-75.251561
KN35,40.966836,-78.929906
KN38,41.727989,-77.395439
KN40,40.565883,-74.979308
KN41,41.633431,-73.046775
KN43,40.742167,-75.242944
KN45,41.624167,-74.141667
KN47,40.260417,-75.670833
KN51,40.582786,-74.736706
KN52,34.863817,-80.747983
KN56,42.203697,-78.649156
KN57,39.830514,-75.769753
KN58,39.559794,-119.242656
KN59,38.839358,-119.338214
KN61,35.873747,-79.527522
KN63,36.301525,-80.148381
KN66,42.524778,-75.064472
KN68,39.972961,-77.643256
KN69,41.576972,-73.732353
KN71,40.092206,-76.574356
KN72,41.287594,-74.287094
KN74,40.889936,-77.603136
KN79,40.836917,-76.552444
KN81,39.667472,-74.757722
KN82,41.597903,-74.459158
KN83,36.195136,-80.005317
KN85,40.587575,-75.019419
KN86,39.671181,-119.725167
KN87,40.213944,-74.601778
KN88,35.926525,-79.627525
KN89,41.728886,-74.376825
KN92,35.574300,-81.117300
KN94,40.187914,-77.174275
KN96,40.885500,-77.816222
KN97,35.830136,-80.107544
KN98,45.208814,-84.989886
KNBC,32.480567,-80.719244
KNBG,29.827214,-90.026589
KNBJ,30.390314,-87.631561
KNC2,35.930833,-81.196667
KNCA,34.708433,-77.439667
KNDY,38.332878,-77.037011
KNDZ,30.698572,-87.014408
KNEL,40.035789,-74.351367
KNEN,30.350236,-81.883158
KNEW,30.042417,-90.028250
KNFD,30.507631,-87.646878
KNFE,36.692036,-76.134564
KNFG,33.301258,-117.355169
KNFJ,30.506944,-86.959722
KNFL,39.417831,-118.698589
KNFW,32.769186,-97.441533
KNGP,27.692700,-97.290378
KNGS,30.609875,-86.939522
KNGT,28.611608,-97.612569
KNGU,36.937467,-76.289278
KNGW,27.702419,-97.438819
KNGZ,37.78889846801758,-122.31999969482422
KNHK,38.286333,-76.409972
KNHU,36.955656,-76.303622
KNHZ,43.89220047,-69.93859863
KNID,35.685631,-117.691772
KNIP,30.233706,-81.676058
KNJK,32.826633,-115.668564
KNJM,34.690325,-77.028844
KNJW,32.798928,-88.834528
KNKT,34.903172,-76.880775
KNKX,32.868528,-117.143189
KNLC,36.333128,-119.952161
KNM2,35.951772,-106.957525
KNMM,32.552167,-88.553167
KNOG,27.896819,-98.043556
KNOW,48.141292,-123.413953
KNPA,30.353272,-87.317972
KNQA,35.356639,-89.870431
KNQI,27.504514,-97.808625
KNQX,24.574636,-81.686644
KNRA,48.183333,-122.633333
KNRB,30.391375,-81.424522
KNRC,37.408,-121.109
KNRN,39.850472,-99.894694
KNRS,32.566158,-117.113525
KNSE,30.722472,-87.023903
KNSI,33.239783,-119.458208
KNTD,34.119275,-119.119586
KNTK,33.706,-117.827
KNTU,36.822744,-76.031894
KNUC,33.022747,-118.588492
KNUI,38.146000,-76.428472
KNUN,30.4694,-87.3381
KNUQ,37.416144,-122.049131
KNUW,48.351839,-122.655958
KNVD,37.852478,-94.304608
KNWL,27.635844,-97.313489
KNXP,34.296167,-116.162167
KNXX,40.19979858,-75.14820099
KNY0,42.998194,-74.329556
KNY1,42.350086,-73.637064
KNYG,38.503625,-77.305033
KNYL,32.656575,-114.605986
KNZC,30.219,-81.876
KNZJ,33.67610168457031,-117.7310028076172
KNZX,30.678761,-86.882014
KNZY,32.698200,-117.213114
KO02,39.818528,-120.352833
KO05,40.282361,-121.241167
KO08,39.179000,-121.993333
KO09,39.790500,-123.266333
KO13,35.200750,-99.881056
KO14,34.890389,-97.998194
KO15,37.484028,-120.697333
KO16,40.085439,-123.814147
KO18,36.143986,-95.417750
KO19,40.718953,-123.927217
KO20,38.091869,-121.358333
KO21,41.041472,-123.667806
KO22,38.030417,-120.414556
KO24,37.957739,-119.105811
KO26,36.588694,-118.049389
KO27,37.756344,-120.800208
KO28,39.451328,-123.372331
KO29,45.629489,-116.474975
KO32,36.671000,-119.451028
KO33,40.780958,-124.212283
KO35,34.705306,-99.908556
KO37,39.720389,-122.146361
KO38,36.266764,-95.783597
KO39,40.803703,-120.366208
KO41,38.673878,-121.872078
KO42,36.398839,-119.107328
KO43,39.005403,-119.156542
KO44,35.092292,-97.336417
KO45,36.857083,-101.227092
KO46,41.480806,-122.454528
KO47,35.480778,-96.718750
KO48,45.860264,-116.797817
KO52,39.123667,-121.605361
KO53,36.790583,-97.748997
KO54,40.747225,-122.922367
KO55,41.139542,-121.124050
KO57,38.264653,-119.222731
KO59,41.553611,-120.165611
KO60,38.776278,-122.992611
KO61,38.684000,-120.987528
KO62,45.724117,-117.077375
KO65,36.112536,-98.308683
KO68,45.447581,-116.584969
KO69,38.257794,-122.605325
KO74,40.524722,-83.511667
KO79,39.581517,-120.354297
KO81,41.890639,-121.360667
KO85,40.573681,-122.407336
KO86,40.983200,-122.694189
KO88,38.193389,-121.703639
KO89,41.017361,-121.434972
KOAJ,34.829167,-77.612139
KOAK,37.721261,-122.221150
KOAR,36.681522,-121.761653
KOBE,27.266575,-80.850392
KOBI,39.219139,-74.794750
KOCF,29.171878,-82.224114
KOCH,31.577764,-94.710111
KOCQ,44.874056,-87.909769
KOCW,35.570472,-77.049806
KODO,31.921414,-102.387133
KODX,41.623694,-98.951861
KOEB,41.933489,-85.052308
KOEL,39.111750,-100.816750
KOEO,45.309344,-92.690122
KOFF,41.119328,-95.908519
KOFK,41.985461,-97.435114
KOFP,37.708939,-77.436639
KOGA,41.119472,-101.769694
KOGB,33.456917,-80.859406
KOGD,41.195069,-112.012194
KOGM,46.845469,-89.367092
KOGS,44.682250,-75.463250
KOIC,42.566556,-75.524111
KOIN,39.834383,-100.539833
KOJA,35.545806,-98.668500
KOJC,38.847597,-94.737583
KOKB,33.217978,-117.351508
KOKC,35.393072,-97.600767
KOKH,48.251528,-122.673667
KOKK,40.527667,-86.059750
KOKM,35.668111,-95.948528
KOKS,41.401911,-102.356353
KOKV,39.143528,-78.144444
KOKZ,32.966375,-82.837489
KOLD,44.952336,-68.674494
KOLE,42.241194,-78.371361
KOLF,48.094500,-105.575056
KOLG,46.314750,-91.816375
KOLM,46.969406,-122.902544
KOLS,31.417722,-110.847889
KOLU,41.448722,-97.340944
KOLV,34.978750,-89.786861
KOLY,38.721828,-88.176433
KOLZ,42.680925,-91.974394
KOMA,41.303167,-95.894056
KOMH,38.247203,-78.045622
KOMK,48.464411,-119.518053
KOMN,29.301139,-81.113806
KONA,44.079611,-91.711631
KONL,42.469361,-98.687778
KONM,34.022472,-106.903139
KONO,44.019361,-117.013028
KONP,44.580361,-124.057917
KONT,34.056014,-117.601189
KONX,36.399942,-76.015425
KONY,33.350889,-98.819167
KONZ,42.099078,-83.161461
KOOA,41.226111,-92.493833
KOPF,25.907417,-80.278222
KOPL,30.558400,-92.099375
KOPN,32.955003,-84.264086
KOQN,39.990117,-75.581903
KOQU,41.597139,-71.412139
KOQW,42.050083,-90.738806
KOR8,45.805833,-116.688689
KOR9,45.666461,-116.618358
KORB,48.015917,-92.856056
KORD,41.976942,-87.908150
KORE,42.569997,-72.288497
KORF,36.894606,-76.201231
KORG,30.068453,-93.804019
KORH,42.267139,-71.875611
KORI,57.8853,-152.846
KORK,34.833139,-92.254139
KORL,28.545461,-81.332931
KORS,48.708336,-122.910594
KOSA,33.096889,-94.961750
KOSC,44.451528,-83.394167
KOSH,43.984372,-88.557042
KOSU,40.079517,-83.073214
KOSX,33.090250,-89.542028
KOTG,43.655056,-95.579194
KOTH,43.416944,-124.247028
KOTM,41.107222,-92.447167
KOUN,35.245556,-97.472139
KOVE,39.487806,-121.622000
KOVL,44.778572,-95.032778
KOVO,39.045333,-85.605611
KOVS,43.160806,-90.673978
KOWA,44.122953,-93.258828
KOWB,37.738833,-87.166828
KOWD,42.190528,-71.172944
KOWI,38.539175,-95.253183
KOWK,44.715500,-69.866472
KOWP,36.175278,-96.151833
KOWX,41.035594,-83.981894
KOXB,38.310481,-75.124025
KOXC,41.478281,-73.135183
KOXD,39.502261,-84.784381
KOXI,41.329700,-86.664608
KOXR,34.200808,-119.207228
KOXV,41.299097,-93.113742
KOYM,41.412478,-78.502631
KOZA,30.735194,-101.202194
KOZR,31.275778,-85.713350
KOZS,37.972722,-92.690458
KOZW,42.629428,-83.982194
KP01,32.452892,-112.861408
KP03,31.371314,-109.689953
KP04,31.363992,-109.883128
KP08,32.936025,-111.426472
KP09,40.708075,-80.028475
KP10,35.791672,-110.423467
KP13,33.353139,-110.667361
KP14,34.940722,-110.138500
KP15,41.832942,-79.360672
KP17,39.874269,-78.297733
KP19,33.298772,-111.915789
KP20,34.149833,-114.267833
KP23,35.335075,-112.886497
KP29,31.671314,-110.021517
KP33,32.245417,-109.894639
KP34,40.598944,-77.405667
KP45,40.107672,-79.543075
KP52,34.730056,-112.035136
KP91,40.737531,-75.705417
KP96,41.206444,-77.225767
KPAE,47.907319,-122.282094
KPAH,37.060289,-88.772958
KPAM,30.069047,-85.574981
KPAN,34.256836,-111.339256
KPAO,37.461122,-122.115047
KPBF,34.174514,-91.935606
KPBG,44.650944,-73.468139
KPBH,45.708833,-90.402500
KPBI,26.683161,-80.095592
KPBX,37.561811,-82.566433
KPCD,37.868667,-89.862139
KPCM,28.000167,-82.163306
KPCW,41.516269,-82.869486
KPCZ,44.333250,-89.019778
KPDC,43.019286,-91.123733
KPDK,33.876003,-84.302031
KPDT,45.695094,-118.843369
KPDX,45.588708,-122.596869
KPEA,41.401222,-92.945861
KPEO,42.637083,-77.052861
KPEQ,31.382389,-103.510722
KPEX,45.372064,-94.744725
KPEZ,28.954194,-98.519972
KPFC,45.199361,-123.961894
KPFN,30.212099,-85.6828
KPG1,44.867722,-68.977106
KPGA,36.926069,-111.448350
KPGD,26.918592,-81.990886
KPGR,36.063806,-90.509194
KPGV,35.635694,-77.384083
KPHD,40.470167,-81.419944
